invoice_id,client_id,start_date,subtotal,tax,total,shipment_type
INV-KTRVY4L,C92842,2025-03-23,17192.17,859.61,18051.78,EXPRESS
INV-KTUZRUA,C70464,2024-12-22,42670.02,2133.5,44803.52,FREIGHT
INV-KUI3ZDD,C14637,2025-09-12,1551.74,124.14,1675.88,GROUND
INV-KUOIJ20,C47375,2024-12-15,2170.75,173.66,2344.41,GROUND
INV-KUOZ0GY,C17172,2024-04-03,4829.7,482.97,5312.67,GROUND
INV-KUQ9T9X,C16180,2024-03-15,16510.08,825.5,17335.58,EXPRESS
INV-KUQV7ET,C51553,2024-10-07,3532.07,176.6,3708.67,GROUND
INV-KUUCV3L,C17172,2024-12-03,30104.64,3010.46,33115.1,FREIGHT
INV-KUVH11H,C34523,2025-11-28,8294.35,414.72,8709.07,EXPRESS
INV-KUZSA89,C94929,2024-04-11,8633.95,863.4,9497.35,2DAY
INV-KV2W0JE,C87356,2025-04-06,14334.14,1146.73,15480.87,EXPRESS
INV-KV79RLQ,C28306,2025-04-21,7329.53,0.0,7329.53,EXPRESS
INV-KV83GIQ,C80551,2024-10-06,5828.2,291.41,6119.61,2DAY
INV-KVEBI8D,C72495,2025-04-04,4601.99,368.16,4970.15,GROUND
INV-KVEQPGP,C16655,2024-01-21,6289.29,628.93,6918.22,EXPRESS
INV-KVFLYLR,C70464,2025-12-18,4527.07,226.35,4753.42,2DAY
INV-KVO13MR,C94736,2025-06-18,9714.33,485.72,10200.05,2DAY
INV-KVSY7HU,C34523,2025-04-13,6215.69,310.78,6526.47,EXPRESS
INV-KW5NYGT,C86029,2025-02-18,1878.9,187.89,2066.79,GROUND
INV-KW7S1KI,C84879,2025-01-01,19397.42,969.87,20367.29,EXPRESS
INV-KW9K7KL,C84879,2025-08-15,28174.21,2253.94,30428.15,FREIGHT
INV-KWCOO4Y,C08929,2024-01-29,19601.21,1568.1,21169.31,EXPRESS
INV-KWDQ6VY,C94929,2024-01-01,1651.77,132.14,1783.91,GROUND
INV-KWH66SC,C11386,2025-04-06,6183.79,494.7,6678.49,EXPRESS
INV-KWODPTP,C22659,2025-07-19,2872.61,229.81,3102.42,GROUND
INV-KWTOO6L,C34523,2025-02-26,2270.68,227.07,2497.75,GROUND
INV-KWUL691,C16180,2025-11-24,2087.16,166.97,2254.13,GROUND
INV-KWUPFRD,C91097,2025-02-08,4692.56,375.4,5067.96,GROUND
INV-KWWNG9S,C77726,2024-01-21,3066.24,0.0,3066.24,GROUND
INV-KWZQSJC,C97125,2024-08-16,1646.09,131.69,1777.78,GROUND
INV-KX5XW7K,C99892,2024-08-24,8776.28,0.0,8776.28,2DAY
INV-KX6AV0C,C10456,2024-09-20,2357.48,117.87,2475.35,GROUND
INV-KX9APZ1,C34523,2024-06-01,11079.4,1107.94,12187.34,EXPRESS
INV-KXBZCGJ,C83948,2025-04-20,7342.75,367.14,7709.89,2DAY
INV-KXCWANK,C63096,2025-01-11,7855.35,392.77,8248.12,EXPRESS
INV-KXJMHPR,C60889,2025-11-22,1543.1,123.45,1666.55,GROUND
INV-KXJPDLU,C51553,2024-08-25,1310.11,0.0,1310.11,GROUND
INV-KXKWGJK,C11386,2024-10-25,2298.96,183.92,2482.88,2DAY
INV-KXQIYM8,C22659,2025-11-19,17991.45,1799.15,19790.6,FREIGHT
INV-KY1Z248,C99892,2024-07-02,4212.7,210.63,4423.33,GROUND
INV-KY63U0V,C21531,2025-12-27,3997.66,319.81,4317.47,GROUND
INV-KYF79WT,C73720,2025-04-25,13770.84,1101.67,14872.51,EXPRESS
INV-KYGF2IQ,C82971,2025-11-15,3347.1,167.36,3514.46,GROUND
INV-KYGOT3J,C22659,2025-05-13,33776.43,0.0,33776.43,FREIGHT
INV-KYH5WB8,C94736,2025-01-20,2904.48,232.36,3136.84,GROUND
INV-KZ1025W,C70464,2025-11-13,4230.9,211.54,4442.44,GROUND
INV-KZ3AYR0,C35443,2025-04-09,2065.65,103.28,2168.93,GROUND
INV-KZ64WU1,C16180,2025-04-14,18756.13,937.81,19693.94,EXPRESS
INV-KZAPXHW,C92842,2024-11-02,2940.06,294.01,3234.07,GROUND
INV-KZBP1Z0,C80551,2025-09-07,6689.76,668.98,7358.74,2DAY
INV-KZI5PU5,C81739,2024-10-27,1939.16,96.96,2036.12,GROUND
INV-KZIV8HY,C22659,2025-03-05,4767.36,381.39,5148.75,2DAY
INV-KZL0ZJ9,C63250,2024-02-08,4150.09,415.01,4565.1,2DAY
INV-KZPFLND,C24911,2025-04-04,18178.18,1454.25,19632.43,EXPRESS
INV-KZRNNHF,C03366,2025-12-11,19984.69,1598.78,21583.47,EXPRESS
INV-KZVE8OO,C15499,2024-09-18,4927.38,394.19,5321.57,GROUND
INV-L07TXZZ,C84879,2025-11-17,9884.59,0.0,9884.59,EXPRESS
INV-L0FR6C5,C08929,2025-03-23,1409.29,0.0,1409.29,GROUND
INV-L0GNHYJ,C16655,2025-02-08,1885.81,0.0,1885.81,GROUND
INV-L0I2X15,C60889,2024-11-25,6912.72,0.0,6912.72,2DAY
INV-L0IVRLK,C57382,2024-10-12,1610.98,161.1,1772.08,GROUND
INV-L0QTUKI,C47375,2024-12-12,4671.09,0.0,4671.09,GROUND
INV-L0UZY3S,C83948,2025-10-30,32048.99,1602.45,33651.44,FREIGHT
INV-L0YK5IR,C17172,2024-10-31,4879.41,0.0,4879.41,GROUND
INV-L11IX5J,C35443,2024-02-10,13209.99,0.0,13209.99,EXPRESS
INV-L15EOCM,C20405,2024-08-06,3033.72,0.0,3033.72,GROUND
INV-L16LMPT,C92842,2024-12-21,2903.98,0.0,2903.98,GROUND
INV-L1FIMJN,C77726,2025-07-02,2691.32,215.31,2906.63,GROUND
INV-L1GKY0S,C60889,2025-06-11,2861.37,143.07,3004.44,GROUND
INV-L1JLPOQ,C60889,2024-01-20,2085.1,104.25,2189.35,GROUND
INV-L1OLZXH,C11386,2025-03-16,21568.44,2156.84,23725.28,FREIGHT
INV-L1S4WVL,C09581,2025-07-14,4447.75,355.82,4803.57,GROUND
INV-L1UVI75,C17172,2025-05-25,3251.39,162.57,3413.96,GROUND
INV-L1VWNKN,C77577,2024-06-03,4349.27,0.0,4349.27,GROUND
INV-L1YDI6F,C94929,2024-08-15,1946.55,0.0,1946.55,GROUND
INV-L25UWK5,C57382,2025-01-31,7427.88,371.39,7799.27,2DAY
INV-L2BSB6U,C28306,2025-01-13,2962.75,296.28,3259.03,GROUND
INV-L2BVEXU,C80551,2025-04-21,12379.75,0.0,12379.75,EXPRESS
INV-L2CX498,C03366,2024-11-16,2546.56,0.0,2546.56,GROUND
INV-L2GBJME,C14637,2024-02-29,7298.4,0.0,7298.4,2DAY
INV-L2GEJJ2,C34523,2024-01-24,6708.38,536.67,7245.05,2DAY
INV-L2J7RJS,C34523,2025-02-07,2656.26,132.81,2789.07,GROUND
INV-L2PQELW,C72495,2024-02-12,4967.39,0.0,4967.39,GROUND
INV-L2YKBQW,C81739,2024-07-01,4107.76,328.62,4436.38,GROUND
INV-L2YTO5R,C21531,2025-06-02,4190.75,209.54,4400.29,GROUND
INV-L3B9D9P,C83948,2025-04-29,2860.77,143.04,3003.81,2DAY
INV-L3EGVA0,C20405,2024-05-29,5515.17,441.21,5956.38,2DAY
INV-L3H62ED,C29210,2025-04-09,4311.02,431.1,4742.12,2DAY
INV-L3LX5X5,C63250,2024-03-31,7697.19,384.86,8082.05,2DAY
INV-L3PR0TA,C83350,2025-04-26,3744.54,299.56,4044.1,GROUND
INV-L3SZH0R,C14637,2024-03-31,33024.78,1651.24,34676.02,FREIGHT
INV-L420GMO,C22659,2024-02-06,3884.14,194.21,4078.35,GROUND
INV-L435O7C,C86029,2025-06-12,3965.33,198.27,4163.6,GROUND
INV-L4BX6WK,C21531,2024-05-14,1650.23,0.0,1650.23,GROUND
INV-L4DUWX8,C63250,2025-03-11,14943.04,1494.3,16437.34,FREIGHT
INV-L4IUJU9,C57382,2025-03-02,3445.01,275.6,3720.61,GROUND
INV-L4NS3WY,C09581,2025-07-19,3533.98,176.7,3710.68,GROUND
INV-L4W0G3M,C92842,2025-10-22,12759.64,637.98,13397.62,EXPRESS
INV-L58LBON,C78191,2025-11-27,14481.92,1448.19,15930.11,EXPRESS
INV-L59Z1QM,C15978,2025-01-09,17891.29,1789.13,19680.42,EXPRESS
INV-L5ANZE9,C77726,2024-11-10,5051.2,252.56,5303.76,2DAY
INV-L5DC2KJ,C03366,2024-08-04,2131.29,106.56,2237.85,GROUND
INV-L5EWAPZ,C29210,2024-08-09,4443.48,355.48,4798.96,2DAY
INV-L5J9N5C,C20405,2025-04-16,19808.69,0.0,19808.69,EXPRESS
INV-L5LE0AL,C63096,2024-10-05,11070.92,553.55,11624.47,EXPRESS
INV-L5NOFK6,C84879,2025-09-28,10571.9,845.75,11417.65,EXPRESS
INV-L5WGZWA,C25055,2025-10-21,6211.98,496.96,6708.94,2DAY
INV-L64310K,C99892,2025-07-27,1147.16,91.77,1238.93,GROUND
INV-L674KKC,C86029,2025-10-18,2557.23,255.72,2812.95,GROUND
INV-L6M8RS5,C09581,2025-02-18,1570.3,157.03,1727.33,GROUND
INV-L6OZ6RG,C17172,2025-08-29,3250.29,162.51,3412.8,GROUND
INV-L6PZQB0,C97785,2024-09-18,1320.41,132.04,1452.45,GROUND
INV-L6REFS4,C49018,2024-08-15,4293.82,343.51,4637.33,GROUND
INV-L6WY3FO,C70464,2025-11-26,4619.39,461.94,5081.33,GROUND
INV-L76NWA7,C82971,2024-03-19,10393.68,1039.37,11433.05,EXPRESS
INV-L76R5V6,C97785,2024-05-31,4756.87,0.0,4756.87,GROUND
INV-L7AWQU3,C93089,2025-12-18,4130.57,206.53,4337.1,GROUND
INV-L7AZT95,C77577,2025-02-10,6296.97,503.76,6800.73,EXPRESS
INV-L7KA0PK,C77577,2024-05-15,7706.78,616.54,8323.32,2DAY
INV-L7RGXTV,C29210,2025-09-21,2259.4,0.0,2259.4,GROUND
INV-L7ZZWHD,C83350,2025-04-04,3106.0,310.6,3416.6,GROUND
INV-L82BOIM,C83948,2024-09-13,4935.0,394.8,5329.8,GROUND
INV-L86TBDE,C09581,2024-03-20,2233.68,0.0,2233.68,GROUND
INV-L86UEA2,C25055,2025-11-08,48720.73,4872.07,53592.8,FREIGHT
INV-L89YHE4,C63096,2024-08-03,4146.52,414.65,4561.17,2DAY
INV-L8DHVR4,C14637,2024-03-04,40333.88,0.0,40333.88,FREIGHT
INV-L8N6Y5S,C94929,2024-08-20,9361.57,468.08,9829.65,EXPRESS
INV-L8U5VI0,C78191,2025-11-28,2392.8,191.42,2584.22,GROUND
INV-L8XU4U5,C29210,2024-10-02,5173.28,413.86,5587.14,EXPRESS
INV-L8ZTU1U,C91097,2025-01-07,4540.39,0.0,4540.39,2DAY
INV-L932NVT,C35443,2024-02-25,9657.48,965.75,10623.23,2DAY
INV-L94PYVP,C93089,2025-02-03,18460.94,923.05,19383.99,EXPRESS
INV-L95EB2C,C17172,2025-10-16,8011.3,0.0,8011.3,2DAY
INV-L99L84A,C94736,2024-10-01,1597.89,159.79,1757.68,GROUND
INV-L9ET2W0,C97785,2025-11-23,3012.14,240.97,3253.11,2DAY
INV-L9JRQD8,C43677,2025-04-13,3301.48,330.15,3631.63,GROUND
INV-L9UEIDB,C11386,2024-04-04,4405.72,220.29,4626.01,2DAY
INV-L9WSEMX,C17754,2024-01-03,2345.83,187.67,2533.5,GROUND
INV-L9XMVDL,C17754,2024-08-09,2349.47,187.96,2537.43,GROUND
INV-LA2GOXV,C15499,2025-06-04,4699.75,234.99,4934.74,GROUND
INV-LA5N6FH,C57382,2025-07-23,2212.49,177.0,2389.49,GROUND
INV-LAB5XND,C47375,2024-03-26,2259.99,0.0,2259.99,GROUND
INV-LABT7GO,C51553,2024-10-20,4962.57,0.0,4962.57,GROUND
INV-LADBBC2,C83948,2025-09-03,12845.25,642.26,13487.51,EXPRESS
INV-LAEKNJA,C94929,2025-06-06,38682.03,0.0,38682.03,FREIGHT
INV-LAG6X5V,C83948,2024-12-01,1168.57,58.43,1227.0,GROUND
INV-LALYXUE,C47375,2024-06-12,1876.99,93.85,1970.84,GROUND
INV-LAM7AFX,C91097,2025-10-07,1181.73,59.09,1240.82,GROUND
INV-LAPCCGR,C28306,2024-10-18,14352.18,1148.17,15500.35,EXPRESS
INV-LATXM6Q,C92842,2025-11-01,46570.11,3725.61,50295.72,FREIGHT
INV-LB1SBCP,C94929,2024-09-09,16510.37,1651.04,18161.41,EXPRESS
INV-LB33IWD,C77577,2025-01-11,8767.63,438.38,9206.01,EXPRESS
INV-LBBBI9I,C99892,2024-04-03,13380.77,669.04,14049.81,EXPRESS
INV-LBJWHGW,C08929,2024-02-01,7983.73,638.7,8622.43,2DAY
INV-LBY4XKF,C63096,2025-01-28,8277.26,662.18,8939.44,2DAY
INV-LC1XL1O,C34523,2024-07-24,18013.66,1801.37,19815.03,FREIGHT
INV-LCAKH4R,C83948,2024-12-08,1605.83,128.47,1734.3,GROUND
INV-LCEEAE7,C94736,2025-06-07,7465.84,597.27,8063.11,EXPRESS
INV-LCG9SVW,C73720,2024-09-09,4370.58,0.0,4370.58,2DAY
INV-LCJG533,C57382,2025-03-26,7569.72,378.49,7948.21,EXPRESS
INV-LCKU2JZ,C02145,2024-09-17,1827.17,91.36,1918.53,GROUND
INV-LCLRUWM,C34523,2024-01-23,1292.39,0.0,1292.39,GROUND
INV-LCP9IGE,C94736,2024-03-25,2273.6,113.68,2387.28,GROUND
INV-LCT9T4G,C83350,2025-04-02,2881.7,0.0,2881.7,GROUND
INV-LCXLXA6,C86029,2025-01-06,4972.41,248.62,5221.03,GROUND
INV-LCY6XUP,C72495,2024-06-18,4145.04,331.6,4476.64,GROUND
INV-LD0P1LK,C43677,2024-07-09,6942.35,347.12,7289.47,EXPRESS
INV-LD34C65,C86178,2024-11-26,24232.33,1938.59,26170.92,FREIGHT
INV-LD6SV02,C83948,2025-06-12,4532.55,362.6,4895.15,GROUND
INV-LD7XOSK,C20405,2025-01-10,1530.42,122.43,1652.85,GROUND
INV-LD8KG7C,C47375,2025-04-06,2015.11,201.51,2216.62,GROUND
INV-LDC1HJ9,C14637,2025-10-09,21581.49,2158.15,23739.64,FREIGHT
INV-LDE40LE,C34523,2025-01-31,1996.66,159.73,2156.39,GROUND
INV-LDGN8YM,C17172,2024-10-03,3496.53,174.83,3671.36,2DAY
INV-LDL8ZOG,C15499,2025-11-16,8144.19,814.42,8958.61,EXPRESS
INV-LDQ2WN5,C14175,2025-03-01,2136.63,106.83,2243.46,2DAY
INV-LDSWZ3T,C47375,2025-09-03,10599.06,529.95,11129.01,EXPRESS
INV-LDYREU2,C99808,2024-12-19,4707.04,376.56,5083.6,GROUND
INV-LEAJXMF,C97785,2024-06-28,3676.33,294.11,3970.44,GROUND
INV-LECD65A,C15499,2025-10-14,43233.15,4323.32,47556.47,FREIGHT
INV-LEG23BO,C99892,2025-01-24,18396.92,919.85,19316.77,EXPRESS
INV-LELIATW,C99892,2024-07-07,26762.58,2141.01,28903.59,FREIGHT
INV-LELM94O,C22659,2025-07-24,1427.04,0.0,1427.04,GROUND
INV-LELS13W,C83948,2024-02-21,6974.74,0.0,6974.74,EXPRESS
INV-LESGMKZ,C47375,2025-09-18,2546.82,127.34,2674.16,GROUND
INV-LEX69GS,C78191,2024-07-19,9898.37,791.87,10690.24,2DAY
INV-LF4SBNF,C11386,2024-11-03,1357.39,67.87,1425.26,GROUND
INV-LF5IZDC,C34523,2024-01-01,1351.23,135.12,1486.35,GROUND
INV-LFLLCEQ,C77577,2025-12-03,9601.37,960.14,10561.51,EXPRESS
INV-LFSVGXK,C03366,2024-02-21,1607.48,160.75,1768.23,GROUND
INV-LFTVWFU,C60889,2024-02-09,3718.54,185.93,3904.47,GROUND
INV-LFUIRSH,C10456,2025-04-05,8233.94,411.7,8645.64,2DAY
INV-LG3W1SL,C83350,2024-01-06,8949.23,0.0,8949.23,EXPRESS
INV-LG6FDJR,C28306,2024-12-08,9416.86,753.35,10170.21,2DAY
INV-LG78RZP,C16655,2025-04-10,4424.93,353.99,4778.92,GROUND
INV-LGBQVNH,C47375,2025-01-18,4407.32,220.37,4627.69,GROUND
INV-LGCLYT5,C10456,2024-02-29,4464.69,357.18,4821.87,GROUND
INV-LGDG8JC,C15978,2025-07-02,1883.62,188.36,2071.98,GROUND
INV-LGE31VZ,C82971,2024-11-26,1376.59,68.83,1445.42,GROUND
INV-LGE3XMZ,C08929,2025-03-02,12581.79,0.0,12581.79,EXPRESS
INV-LGHBPZY,C80551,2025-03-08,15811.04,1264.88,17075.92,EXPRESS
INV-LGHOP11,C72495,2025-01-16,3017.57,301.76,3319.33,GROUND
INV-LGNLS4R,C28306,2025-04-23,3241.69,259.34,3501.03,GROUND
INV-LGR5AH0,C43677,2024-11-12,5069.78,253.49,5323.27,EXPRESS
INV-LH9DD29,C57382,2025-02-26,1711.17,0.0,1711.17,GROUND
INV-LH9N3UG,C70464,2025-12-10,4489.03,359.12,4848.15,GROUND
INV-LHM2GCI,C09581,2025-11-24,1267.81,0.0,1267.81,GROUND
INV-LHP7H8Y,C47375,2024-01-21,4626.96,0.0,4626.96,2DAY
INV-LHYQEH5,C98399,2024-12-29,1676.41,167.64,1844.05,GROUND
INV-LI0Y7SC,C77726,2024-08-07,14565.13,1456.51,16021.64,EXPRESS
INV-LI2GVR1,C49018,2025-11-15,9454.74,756.38,10211.12,EXPRESS
INV-LI2KAEA,C20405,2024-05-28,31761.33,0.0,31761.33,FREIGHT
INV-LI3B6V7,C17754,2025-04-13,2270.97,181.68,2452.65,GROUND
INV-LIBOO4C,C63096,2025-03-28,3911.66,391.17,4302.83,GROUND
INV-LID1YUC,C16655,2024-12-30,9488.17,948.82,10436.99,EXPRESS
INV-LIELS3D,C22659,2025-12-06,2141.32,107.07,2248.39,GROUND
INV-LIJD69K,C60889,2025-09-29,15911.13,1591.11,17502.24,EXPRESS
INV-LIP9Q7C,C15978,2024-08-16,19981.05,1998.11,21979.16,EXPRESS
INV-LIR7M4W,C34523,2025-12-04,3118.81,249.5,3368.31,GROUND
INV-LIXXMXQ,C87356,2024-12-23,3770.26,377.03,4147.29,GROUND
INV-LJ1ALQH,C10456,2025-03-12,2107.07,105.35,2212.42,2DAY
INV-LJBRGEI,C28306,2024-07-11,1526.33,122.11,1648.44,GROUND
INV-LJJR74A,C99892,2025-06-20,2639.95,132.0,2771.95,GROUND
INV-LJK6TSE,C28306,2025-10-10,2680.36,268.04,2948.4,GROUND
INV-LJRX5LZ,C08929,2025-01-14,3495.04,279.6,3774.64,GROUND
INV-LJTU0EG,C33266,2025-08-05,10370.59,1037.06,11407.65,EXPRESS
INV-LJTYSCO,C84879,2025-03-23,16779.37,1677.94,18457.31,EXPRESS
INV-LJV5N7A,C98399,2025-06-04,11062.66,885.01,11947.67,EXPRESS
INV-LK3JB5W,C63250,2024-02-08,5257.17,262.86,5520.03,2DAY
INV-LK8L1GR,C16655,2024-12-31,4178.74,0.0,4178.74,GROUND
INV-LKA5FJB,C35443,2025-06-30,16244.81,0.0,16244.81,EXPRESS
INV-LKAZUEC,C86178,2024-10-30,3901.51,390.15,4291.66,GROUND
INV-LKD8UYH,C08929,2024-03-16,1662.11,83.11,1745.22,GROUND
INV-LKDG0T5,C20405,2025-10-07,5753.87,575.39,6329.26,2DAY
INV-LKRP5W2,C25055,2024-01-05,3994.82,319.59,4314.41,2DAY
INV-LKUZ72J,C93089,2025-07-07,8630.23,690.42,9320.65,2DAY
INV-LKXL9RL,C56067,2024-03-19,17513.88,0.0,17513.88,EXPRESS
INV-LKY2L5X,C97125,2025-12-23,13002.58,0.0,13002.58,EXPRESS
INV-LL0DR26,C10456,2025-02-26,4311.75,431.18,4742.93,GROUND
INV-LL2OPRI,C33266,2024-05-29,2611.75,261.18,2872.93,GROUND
INV-LL9BTIK,C15499,2024-06-25,14416.25,1441.62,15857.87,EXPRESS
INV-LL9VQNI,C09581,2024-10-26,2404.86,120.24,2525.1,GROUND
INV-LLCGX5P,C99808,2024-06-01,2743.28,0.0,2743.28,GROUND
INV-LLJMXL6,C64279,2025-11-27,5156.93,515.69,5672.62,2DAY
INV-LLNMU7L,C82971,2024-03-03,3475.96,173.8,3649.76,GROUND
INV-LLNVGLG,C43677,2024-02-05,3961.87,396.19,4358.06,2DAY
INV-LLPAOSA,C47375,2025-10-13,4078.13,326.25,4404.38,GROUND
INV-LLTRNJX,C16655,2024-06-18,4421.68,442.17,4863.85,GROUND
INV-LM1CKG3,C92842,2024-04-22,11101.68,555.08,11656.76,EXPRESS
INV-LM4SL6K,C70464,2025-04-19,12968.53,1296.85,14265.38,FREIGHT
INV-LM6TT6W,C83948,2024-11-25,1805.08,144.41,1949.49,GROUND
INV-LMA1IF0,C98399,2025-10-06,27952.85,2236.23,30189.08,FREIGHT
INV-LMC1XWG,C83350,2025-03-15,4684.44,234.22,4918.66,GROUND
INV-LMJ7OFJ,C99808,2025-01-31,10131.03,810.48,10941.51,EXPRESS
INV-LMOC5PJ,C77577,2025-07-21,2553.39,255.34,2808.73,GROUND
INV-LMQPRVK,C56067,2024-04-03,4802.12,0.0,4802.12,GROUND
INV-LMV2M0V,C10456,2025-05-16,8644.12,864.41,9508.53,EXPRESS
INV-LMYF8XK,C16655,2025-09-01,3448.18,344.82,3793.0,GROUND
INV-LN184UF,C15978,2025-06-26,3880.33,310.43,4190.76,GROUND
INV-LN2PRYM,C77577,2025-10-24,17275.54,863.78,18139.32,EXPRESS
INV-LN9IIFW,C22659,2024-07-15,8817.51,881.75,9699.26,2DAY
INV-LNA99HQ,C11386,2024-11-09,4219.33,421.93,4641.26,GROUND
INV-LNAKEB3,C15978,2024-09-30,3926.93,0.0,3926.93,GROUND
INV-LNB4DFT,C83350,2024-03-11,5357.06,428.56,5785.62,2DAY
INV-LNBMM09,C63096,2025-03-14,4444.8,355.58,4800.38,GROUND
INV-LNC5YMO,C20405,2025-05-29,1319.33,131.93,1451.26,GROUND
INV-LNEYQUC,C63096,2025-08-08,31261.05,1563.05,32824.1,FREIGHT
INV-LNGA3CR,C99892,2024-11-02,28858.3,1442.91,30301.21,FREIGHT
INV-LNUNKJ4,C77577,2025-04-20,9106.85,910.69,10017.54,EXPRESS
INV-LNXK10Z,C29210,2025-12-20,1726.37,0.0,1726.37,GROUND
INV-LNZM7P3,C29210,2025-10-11,7066.29,706.63,7772.92,2DAY
INV-LO45V96,C94736,2025-05-23,1361.72,108.94,1470.66,GROUND
INV-LO4TPOL,C28306,2024-01-12,4232.75,338.62,4571.37,GROUND
INV-LOFGEZZ,C35443,2025-05-08,11731.24,586.56,12317.8,EXPRESS
INV-LOFXHZD,C56067,2024-09-28,10110.55,0.0,10110.55,EXPRESS
INV-LOGHVG5,C77726,2025-04-08,23379.77,0.0,23379.77,FREIGHT
INV-LOSFL2A,C03366,2025-10-17,5277.16,422.17,5699.33,EXPRESS
INV-LOVD5G5,C28306,2025-06-30,2022.33,0.0,2022.33,2DAY
INV-LOY1ZRU,C24911,2025-08-30,5973.85,597.39,6571.24,EXPRESS
INV-LP0ZAAK,C17754,2025-09-06,4556.46,227.82,4784.28,GROUND
INV-LP4WAQR,C97785,2025-08-20,7538.5,376.93,7915.43,EXPRESS
INV-LP6ARJL,C03366,2024-07-10,1041.95,52.1,1094.05,GROUND
INV-LP6W5ZR,C80551,2024-07-07,4467.87,446.79,4914.66,2DAY
INV-LP81VNX,C09581,2024-08-24,4279.97,342.4,4622.37,GROUND
INV-LP872KL,C60889,2024-11-28,18775.31,1877.53,20652.84,EXPRESS
INV-LPDN2SZ,C92842,2024-08-29,4812.11,384.97,5197.08,GROUND
INV-LPGSA2R,C99808,2024-11-28,2899.57,231.97,3131.54,GROUND
INV-LPQVL7Y,C25055,2025-12-29,2332.41,0.0,2332.41,GROUND
INV-LPWGOZ8,C83350,2025-04-15,8234.15,823.41,9057.56,2DAY
INV-LPY605X,C16180,2024-06-13,8065.85,403.29,8469.14,2DAY
INV-LQ239WY,C87356,2024-08-15,8549.16,427.46,8976.62,2DAY
INV-LQ5Q23E,C16655,2024-04-11,4615.11,461.51,5076.62,GROUND
INV-LQSH0MP,C08929,2025-08-13,7562.94,0.0,7562.94,EXPRESS
INV-LQSN73X,C56067,2025-01-27,2743.98,0.0,2743.98,GROUND
INV-LQW1QN3,C77726,2025-06-09,6627.64,331.38,6959.02,EXPRESS
INV-LR5KNR8,C78191,2025-03-12,3824.1,0.0,3824.1,GROUND
INV-LRATZXK,C49018,2024-09-30,1377.35,0.0,1377.35,GROUND
INV-LRH2W1H,C02145,2024-06-25,14259.42,1140.75,15400.17,EXPRESS
INV-LRH5DME,C73720,2025-09-03,3995.61,0.0,3995.61,GROUND
INV-LRJQZ2E,C99892,2024-01-17,3771.49,377.15,4148.64,GROUND
INV-LRLVCUW,C94929,2024-05-05,32692.34,3269.23,35961.57,FREIGHT
INV-LRUG37F,C86178,2025-02-06,2362.79,236.28,2599.07,GROUND
INV-LS5U1TS,C20405,2025-03-28,40635.13,3250.81,43885.94,FREIGHT
INV-LSCMSDD,C33266,2024-10-22,5145.85,514.59,5660.44,EXPRESS
INV-LSHT7PR,C83948,2025-12-04,3489.33,0.0,3489.33,GROUND
INV-LSI2NCH,C43677,2024-02-01,38025.01,3802.5,41827.51,FREIGHT
INV-LSLEOZE,C93089,2024-08-08,1806.98,180.7,1987.68,GROUND
INV-LSNOO3F,C11386,2025-08-28,3653.59,365.36,4018.95,GROUND
INV-LSO4939,C57382,2024-08-05,8704.08,870.41,9574.49,2DAY
INV-LSQ6H7P,C34523,2025-09-02,3318.54,331.85,3650.39,GROUND
INV-LT0UGO1,C02145,2025-03-07,13679.16,0.0,13679.16,EXPRESS
INV-LT2J7L7,C16655,2025-08-21,4403.7,440.37,4844.07,2DAY
INV-LT2VSQF,C91097,2024-03-29,15500.27,0.0,15500.27,EXPRESS
INV-LTBVT7S,C14175,2025-03-26,38377.77,0.0,38377.77,FREIGHT
INV-LTL7X7G,C99892,2025-11-23,3771.7,0.0,3771.7,2DAY
INV-LTMG6UK,C09581,2024-01-23,2877.26,0.0,2877.26,GROUND
INV-LTOBW4Q,C15978,2025-09-21,11640.19,931.22,12571.41,FREIGHT
INV-LTPJ3Q7,C47375,2025-12-20,1768.31,141.46,1909.77,GROUND
INV-LTTYDMK,C98672,2024-12-25,2389.68,191.17,2580.85,GROUND
INV-LTY8JI9,C97125,2025-04-18,4345.28,434.53,4779.81,GROUND
INV-LTZRMAG,C08929,2024-02-11,8102.74,648.22,8750.96,2DAY
INV-LU3OFIA,C14175,2024-10-26,15146.05,0.0,15146.05,EXPRESS
INV-LU9BKIK,C15499,2025-04-23,4496.83,224.84,4721.67,GROUND
INV-LUAKM4S,C83350,2024-03-11,1556.28,0.0,1556.28,GROUND
INV-LUF1BPQ,C98399,2024-01-08,2743.21,274.32,3017.53,GROUND
INV-LULXIRV,C72495,2024-04-28,18841.82,1884.18,20726.0,EXPRESS
INV-LUQY6EQ,C34523,2024-10-10,1257.99,0.0,1257.99,GROUND
INV-LUXWYUX,C63250,2024-07-10,3540.81,177.04,3717.85,GROUND
INV-LVGGJVY,C02145,2024-03-27,9539.22,763.14,10302.36,EXPRESS
INV-LVRHYWH,C81739,2024-11-24,3481.49,0.0,3481.49,GROUND
INV-LVTWWJR,C94929,2024-05-23,3762.35,376.24,4138.59,GROUND
INV-LVXL39V,C47375,2025-06-11,17172.5,1373.8,18546.3,EXPRESS
INV-LW5GYCD,C24911,2025-03-19,1813.19,0.0,1813.19,GROUND
INV-LW5R13S,C97785,2024-06-28,13472.64,673.63,14146.27,EXPRESS
INV-LWA6B0U,C09581,2025-01-29,11680.79,934.46,12615.25,EXPRESS
