client_id,client_name,invoice_id,start_date,total,shipment_type
C73720,Massive Llc,INV-GYVHDS7,2025-05-07,5012.09,GROUND
C63250,Vertex Supply,INV-GYXQFIO,2024-08-05,15447.09,EXPRESS
C15978,Vector Freight,INV-GYZAN7E,2025-03-21,4700.02,2DAY
C87356,Zenith Logistics,INV-GYZBPKG,2024-09-07,3267.81,GROUND
C60889,Wonka Llc,INV-GZ46BO3,2024-06-30,21189.41,FREIGHT
C17172,Apex Freight,INV-GZ4DKXM,2024-01-07,4582.78,GROUND
C80551,Vertex Partners,INV-GZ4MVCW,2024-07-29,1686.71,GROUND
C60889,Wonka Llc,INV-GZAP0Y0,2025-04-28,19308.37,EXPRESS
C34523,Stark Enterprises,INV-GZDRT36,2024-07-10,3973.82,GROUND
C94736,Red Logistics,INV-GZGTF2W,2025-09-02,20547.92,FREIGHT
C86178,Massive Co,INV-GZJR3Q7,2024-07-24,8011.96,2DAY
C08929,Nimbus Industries,INV-GZL05I8,2024-04-23,17534.56,EXPRESS
C70464,Hooli Supply,INV-GZMLLJZ,2024-03-15,3194.47,GROUND
C10456,Blue Partners,INV-GZQDJVB,2025-03-19,10721.11,EXPRESS
C25055,Stark Partners,INV-GZTIGM7,2024-03-31,19022.73,FREIGHT
C94929,Green Co,INV-GZXQ7ZU,2025-10-29,3270.18,GROUND
C29210,Massive Group,INV-H013K1M,2025-12-28,10641.3,EXPRESS
C08929,Nimbus Industries,INV-H04FT4H,2025-07-01,1865.11,GROUND
C15499,Zenith Holdings,INV-H056HNG,2025-02-20,3989.02,GROUND
C63096,Initech Freight,INV-H07KJJI,2024-02-05,7538.44,2DAY
C98672,Stark Freight,INV-H08XOW2,2024-02-22,5012.21,2DAY
C94929,Green Co,INV-H0GHBKG,2024-12-11,6894.15,2DAY
C29210,Massive Group,INV-H0H6VDK,2025-08-14,4390.85,GROUND
C84879,Umbrella Partners,INV-H0MT1U9,2025-01-09,15148.8,FREIGHT
C86029,Acme Industries,INV-H0VVTV4,2024-11-18,1648.35,GROUND
C08929,Nimbus Industries,INV-H0ZN4QJ,2025-06-23,6946.09,EXPRESS
C47375,Vertex Partners,INV-H13IK0R,2024-06-12,29501.93,FREIGHT
C08929,Nimbus Industries,INV-H14Q5ES,2025-09-28,2226.85,GROUND
C14637,Hooli Supply,INV-H19J4X2,2024-07-20,5072.25,GROUND
C16180,Blue Enterprises,INV-H1BFNCJ,2025-06-24,7594.61,EXPRESS
C02145,Zenith Supply,INV-H1BONUF,2024-11-16,6519.92,EXPRESS
C47375,Vertex Partners,INV-H1G7MXT,2024-10-08,15219.44,FREIGHT
C99808,Blue Co,INV-H1HLFBY,2024-06-08,3521.53,GROUND
C02145,Zenith Supply,INV-H1LBQ9B,2025-08-26,3496.66,GROUND
C24911,Quantum Freight,INV-H1LZW5F,2025-02-13,4342.56,2DAY
C99892,Wayne Freight,INV-H1OK1S5,2025-05-07,8703.79,2DAY
C97125,Blue Industries,INV-H22UXF7,2025-04-29,4355.16,GROUND
C70464,Hooli Supply,INV-H26225K,2024-10-16,2057.16,GROUND
C16655,Hooli Co,INV-H26UY58,2024-01-16,16059.34,EXPRESS
C25055,Stark Partners,INV-H2D9IQ3,2024-12-31,2619.59,GROUND
C99892,Wayne Freight,INV-H2EKH55,2024-06-03,5364.78,GROUND
C14637,Hooli Supply,INV-H2UUNZA,2024-11-12,1717.35,GROUND
C22659,Tyrell Partners,INV-H321TO6,2025-10-13,4064.61,GROUND
C83948,Wayne Holdings,INV-H3701D9,2025-02-10,17345.78,EXPRESS
C72495,Umbrella Enterprises,INV-H3CT3Z2,2025-01-16,2585.77,GROUND
C15499,Zenith Holdings,INV-H3CTAFK,2024-04-11,2293.43,GROUND
C73720,Massive Llc,INV-H3GM2AM,2025-10-25,36784.81,FREIGHT
C94929,Green Co,INV-H3KE28L,2025-04-15,2613.78,GROUND
C25055,Stark Partners,INV-H3L4J2L,2024-10-15,15589.72,EXPRESS
C51553,Hooli Logistics,INV-H3P7PDC,2024-12-25,17748.56,EXPRESS
C43677,Apex Group,INV-H3U54YT,2024-02-09,3636.08,GROUND
C78191,Quantum Enterprises,INV-H46K3W7,2025-01-22,4461.48,2DAY
C16655,Hooli Co,INV-H46K9C4,2024-04-19,3610.68,GROUND
C09581,Wonka Supply,INV-H4F1PRM,2025-07-27,10323.8,2DAY
C29210,Massive Group,INV-H4FTIQH,2025-11-17,2736.64,GROUND
C99808,Blue Co,INV-H4K5TLT,2025-01-14,4861.44,GROUND
C60889,Wonka Llc,INV-H4L6AUC,2025-07-05,3635.6,GROUND
C02145,Zenith Supply,INV-H4LA5VM,2024-04-02,2442.88,GROUND
C87356,Zenith Logistics,INV-H4MYPR0,2024-11-18,2387.26,GROUND
C25055,Stark Partners,INV-H4S6TU3,2024-08-14,9184.13,EXPRESS
C21531,Green Llc,INV-H4SUP88,2025-06-29,17547.87,EXPRESS
C81739,Massive Partners,INV-H4VZNS4,2024-04-06,43698.93,FREIGHT
C24911,Quantum Freight,INV-H4X56RA,2025-03-01,23287.61,FREIGHT
C17754,Vector Co,INV-H5657Y6,2024-02-09,2055.25,GROUND
C93089,Blue Supply,INV-H5D7MZI,2024-04-11,3756.45,GROUND
C93089,Blue Supply,INV-H5HVOKD,2025-10-03,2106.33,2DAY
C78191,Quantum Enterprises,INV-H5KK0F4,2024-05-01,14795.0,EXPRESS
C63250,Vertex Supply,INV-H5LHTIX,2025-03-23,18520.65,FREIGHT
C60889,Wonka Llc,INV-H5MCC3K,2024-02-09,2081.24,GROUND
C17172,Apex Freight,INV-H5PNFZ3,2025-01-01,4723.13,2DAY
C03366,Umbrella Industries,INV-H5PPLBD,2025-01-15,3185.58,GROUND
C56067,Hooli Logistics,INV-H5SPMIK,2024-04-02,12507.43,EXPRESS
C20405,Initech Supply,INV-H5VLTY7,2024-08-25,14392.9,EXPRESS
C87356,Zenith Logistics,INV-H5X8JLG,2025-03-28,10217.57,EXPRESS
C98399,Wayne Group,INV-H5YH0OO,2025-11-13,19098.65,FREIGHT
C25055,Stark Partners,INV-H5ZR6UX,2025-04-09,40313.1,FREIGHT
C99808,Blue Co,INV-H6006U4,2025-03-07,10796.91,2DAY
C35443,Nimbus Group,INV-H61XFFX,2024-07-26,46185.38,FREIGHT
C15978,Vector Freight,INV-H64XHSF,2024-10-28,45009.5,FREIGHT
C08929,Nimbus Industries,INV-H69N63Q,2024-05-19,3827.66,GROUND
C93089,Blue Supply,INV-H6C3707,2025-07-16,18738.77,EXPRESS
C64279,Green Logistics,INV-H6CF3NK,2025-07-14,3742.44,2DAY
C24911,Quantum Freight,INV-H6FIPDX,2024-11-10,16314.36,EXPRESS
C03366,Umbrella Industries,INV-H6IU0O6,2024-09-12,1616.79,GROUND
C33266,Hooli Enterprises,INV-H6K4M78,2025-06-15,4721.66,GROUND
C87356,Zenith Logistics,INV-H6L48M8,2024-05-11,3654.02,GROUND
C49018,Green Freight,INV-H6M04EF,2025-04-24,19208.9,EXPRESS
C84879,Umbrella Partners,INV-H6NSAWH,2024-04-10,4769.19,GROUND
C87356,Zenith Logistics,INV-H6PCDP8,2024-10-31,2147.65,GROUND
C99892,Wayne Freight,INV-H6PKVI5,2024-09-16,10362.95,2DAY
C86029,Acme Industries,INV-H6RA1TM,2024-02-26,2636.78,GROUND
C64279,Green Logistics,INV-H6TJQI3,2024-04-01,7268.7,EXPRESS
C94736,Red Logistics,INV-H72DLZV,2025-11-27,45996.93,FREIGHT
C35443,Nimbus Group,INV-H741QN3,2024-02-19,5172.13,GROUND
C99892,Wayne Freight,INV-H74XGYE,2024-01-09,7113.79,EXPRESS
C63096,Initech Freight,INV-H79Q3S3,2024-05-31,6536.98,2DAY
C57382,Vector Logistics,INV-H7HCYS6,2024-04-22,1363.68,GROUND
C84879,Umbrella Partners,INV-H7U7OO4,2025-06-23,21191.56,EXPRESS
C17754,Vector Co,INV-H7ZBC4U,2024-10-15,1949.73,GROUND
C99808,Blue Co,INV-H80L2YG,2024-12-08,7104.36,2DAY
C09581,Wonka Supply,INV-H829EYC,2024-01-27,4708.98,GROUND
C91097,Tyrell Freight,INV-H88RXMS,2024-11-11,8049.24,EXPRESS
C56067,Hooli Logistics,INV-H89PG6R,2024-07-02,1849.86,GROUND
C14175,Wayne Group,INV-H8C21B3,2024-03-22,8421.18,EXPRESS
C43677,Apex Group,INV-H8I0ZUM,2025-04-18,7234.52,2DAY
C47375,Vertex Partners,INV-H8IYPLY,2024-04-07,9400.14,EXPRESS
C98399,Wayne Group,INV-H8J92IJ,2024-02-23,2729.49,GROUND
C93089,Blue Supply,INV-H8TED4R,2024-08-06,6543.41,2DAY
C29210,Massive Group,INV-H8XXAVX,2025-03-03,4145.53,GROUND
C25055,Stark Partners,INV-H8Y2DS2,2025-08-28,7868.23,2DAY
C28306,Tyrell Llc,INV-H8YXXI7,2024-04-14,1952.31,GROUND
C08929,Nimbus Industries,INV-H92HHQ4,2025-10-08,3527.29,GROUND
C84879,Umbrella Partners,INV-H92HJ2C,2025-06-17,4429.08,GROUND
C99808,Blue Co,INV-H95QGBC,2024-11-07,2645.76,GROUND
C08929,Nimbus Industries,INV-H96TC3I,2025-07-19,1767.43,GROUND
C56067,Hooli Logistics,INV-H98AZ9W,2024-08-12,8929.19,EXPRESS
C98672,Stark Freight,INV-H9C8ZNR,2024-08-27,1786.91,GROUND
C99808,Blue Co,INV-H9DFKCP,2024-05-12,3512.63,GROUND
C57382,Vector Logistics,INV-H9EISXT,2024-01-22,16207.82,EXPRESS
C02145,Zenith Supply,INV-H9MIPTW,2024-05-25,39747.51,FREIGHT
C33266,Hooli Enterprises,INV-H9O7TCG,2024-03-05,17663.47,FREIGHT
C02145,Zenith Supply,INV-H9P8CRP,2025-01-02,4548.72,GROUND
C60889,Wonka Llc,INV-H9RA5B9,2025-12-15,32667.03,FREIGHT
C86029,Acme Industries,INV-H9TE407,2024-02-29,3809.7,GROUND
C97125,Blue Industries,INV-H9TQ67V,2025-07-23,4252.89,GROUND
C35443,Nimbus Group,INV-H9TY2PT,2024-01-09,3662.08,GROUND
C29210,Massive Group,INV-HA4XJKP,2025-11-20,12459.11,EXPRESS
C77577,Zenith Holdings,INV-HAA5MOR,2025-04-29,3496.45,GROUND
C24911,Quantum Freight,INV-HAFWJNP,2024-03-11,16827.47,EXPRESS
C47375,Vertex Partners,INV-HAHY5QI,2024-03-29,15775.44,EXPRESS
C87356,Zenith Logistics,INV-HAMQ41O,2024-11-29,17761.46,EXPRESS
C97125,Blue Industries,INV-HAPS5NW,2024-02-15,16336.66,EXPRESS
C21531,Green Llc,INV-HAXF29S,2024-01-23,5032.08,GROUND
C80551,Vertex Partners,INV-HAZ3XFU,2024-01-10,4258.43,GROUND
C77577,Zenith Holdings,INV-HAZLOT9,2024-03-20,23131.23,FREIGHT
C51553,Hooli Logistics,INV-HB7DZL7,2025-05-20,3137.9,GROUND
C63096,Initech Freight,INV-HBASFJQ,2024-07-25,4813.23,GROUND
C97125,Blue Industries,INV-HBDA1CA,2024-03-11,21060.45,FREIGHT
C94736,Red Logistics,INV-HBG0NMX,2025-08-19,5684.06,EXPRESS
C29210,Massive Group,INV-HBG6YQI,2024-03-13,2172.64,GROUND
C35443,Nimbus Group,INV-HBJFCV4,2024-10-03,5300.44,GROUND
C77726,Nimbus Holdings,INV-HBJKFCU,2025-08-04,3199.83,GROUND
C63096,Initech Freight,INV-HBMY5LM,2025-01-28,37163.04,FREIGHT
C81739,Massive Partners,INV-HBOFU33,2025-08-23,16295.01,EXPRESS
C20405,Initech Supply,INV-HBQ2DYU,2024-12-31,1717.38,GROUND
C84879,Umbrella Partners,INV-HBW1K9N,2025-10-31,5668.91,EXPRESS
C17172,Apex Freight,INV-HC7E2GE,2025-01-05,7002.88,EXPRESS
C17172,Apex Freight,INV-HCK947H,2025-08-02,2900.48,GROUND
C35443,Nimbus Group,INV-HD578EB,2024-06-25,5287.15,GROUND
C83948,Wayne Holdings,INV-HDA88XZ,2025-04-19,17972.77,EXPRESS
C63250,Vertex Supply,INV-HDBP2DE,2025-01-08,3509.61,GROUND
C98399,Wayne Group,INV-HDIN8EW,2025-08-14,4934.11,GROUND
C43677,Apex Group,INV-HDLHD3U,2025-09-10,3267.81,GROUND
C57382,Vector Logistics,INV-HDN67MC,2025-02-18,3779.9,GROUND
C83350,Stark Group,INV-HDYUJZZ,2025-12-17,34776.97,FREIGHT
C25055,Stark Partners,INV-HE2R775,2025-03-27,8529.12,2DAY
C99808,Blue Co,INV-HE3FLXC,2025-09-30,2682.52,GROUND
C47375,Vertex Partners,INV-HE45IT9,2024-06-09,2902.6,GROUND
C25055,Stark Partners,INV-HE632PI,2025-07-06,3295.68,GROUND
C34523,Stark Enterprises,INV-HE6EWB6,2025-09-17,4219.68,2DAY
C87356,Zenith Logistics,INV-HE9MZC9,2024-07-03,2720.73,GROUND
C81739,Massive Partners,INV-HEKVB3K,2024-02-18,9940.71,EXPRESS
C77726,Nimbus Holdings,INV-HETOX7B,2025-08-16,8178.33,2DAY
C24911,Quantum Freight,INV-HEUQFHI,2024-07-05,2566.96,GROUND
C86178,Massive Co,INV-HF5UJ5J,2025-09-01,6548.01,EXPRESS
C22659,Tyrell Partners,INV-HF8K3YZ,2025-12-06,3390.13,GROUND
C98399,Wayne Group,INV-HFKVYF2,2025-09-18,8046.17,2DAY
C99808,Blue Co,INV-HFTCP56,2025-05-06,13527.71,EXPRESS
C87356,Zenith Logistics,INV-HFVMC3G,2024-03-22,13742.14,EXPRESS
C20405,Initech Supply,INV-HG0FW67,2024-02-03,2439.29,GROUND
C97125,Blue Industries,INV-HGB6RRD,2025-10-10,4630.55,GROUND
C14175,Wayne Group,INV-HGEE0CO,2024-08-09,3190.57,GROUND
C56067,Hooli Logistics,INV-HGHNTXX,2024-10-30,5284.28,GROUND
C49018,Green Freight,INV-HGJU9V2,2025-03-28,16300.6,FREIGHT
C21531,Green Llc,INV-HH6NUZP,2025-09-02,14566.65,EXPRESS
C73720,Massive Llc,INV-HH9KYC3,2025-04-26,5840.23,2DAY
C15978,Vector Freight,INV-HHHD5RJ,2024-08-28,16034.88,EXPRESS
C02145,Zenith Supply,INV-HHIKB5H,2024-05-22,2209.91,GROUND
C86029,Acme Industries,INV-HHJV6W3,2025-06-16,2886.87,GROUND
C34523,Stark Enterprises,INV-HHVG1EX,2024-10-08,3643.12,GROUND
C15978,Vector Freight,INV-HHZ0XV8,2024-02-20,2994.57,GROUND
C03366,Umbrella Industries,INV-HI03IJ7,2024-05-10,2714.46,GROUND
C93089,Blue Supply,INV-HI5A242,2025-09-08,2928.99,GROUND
C93089,Blue Supply,INV-HI64BTB,2025-07-03,14537.08,EXPRESS
C80551,Vertex Partners,INV-HI6LSLZ,2025-11-30,19044.22,EXPRESS
C86178,Massive Co,INV-HI6Y7EJ,2025-03-03,34500.68,FREIGHT
C08929,Nimbus Industries,INV-HI72SGJ,2024-03-19,2833.97,GROUND
C47375,Vertex Partners,INV-HIKOYL8,2024-11-23,2832.74,GROUND
C73720,Massive Llc,INV-HILN9JD,2025-01-14,4476.05,GROUND
C16655,Hooli Co,INV-HILTTDJ,2024-04-26,5087.53,GROUND
C35443,Nimbus Group,INV-HIP1OAV,2025-08-23,5001.05,GROUND
C99892,Wayne Freight,INV-HIQ6BZV,2024-08-05,10156.66,FREIGHT
C92842,Tyrell Industries,INV-HIVJKAC,2025-09-08,4071.42,GROUND
C94929,Green Co,INV-HIX9E0Z,2024-06-18,3576.47,GROUND
C77726,Nimbus Holdings,INV-HJ3BWK5,2025-04-28,2036.37,GROUND
C63250,Vertex Supply,INV-HJ53M5V,2025-10-20,4255.47,GROUND
C93089,Blue Supply,INV-HJ934C0,2025-03-19,3914.55,GROUND
C86178,Massive Co,INV-HJSQC6N,2024-01-17,1744.46,GROUND
C03366,Umbrella Industries,INV-HJULL3X,2024-11-12,1913.5,GROUND
C86029,Acme Industries,INV-HJV0C8Q,2025-05-19,17900.66,EXPRESS
C15499,Zenith Holdings,INV-HK2O5QP,2025-07-18,4459.7,GROUND
C78191,Quantum Enterprises,INV-HK31T9Z,2024-05-23,4915.77,GROUND
C11386,Vector Llc,INV-HK5FKSR,2025-04-07,17507.48,FREIGHT
C98399,Wayne Group,INV-HK7LAO7,2025-01-20,25168.69,FREIGHT
C94736,Red Logistics,INV-HKCR37V,2024-11-10,17813.9,EXPRESS
C21531,Green Llc,INV-HKCX8SL,2025-05-12,3939.71,GROUND
C97785,Massive Supply,INV-HKHD48P,2025-02-18,1652.36,GROUND
C43677,Apex Group,INV-HKIXX76,2024-08-15,11431.86,FREIGHT
C17172,Apex Freight,INV-HKJXZ8M,2024-05-17,3156.55,GROUND
C84879,Umbrella Partners,INV-HKVPVO5,2025-09-13,24700.45,FREIGHT
C56067,Hooli Logistics,INV-HL0HHW9,2025-11-21,20060.97,EXPRESS
C63250,Vertex Supply,INV-HLAAJFH,2025-02-20,10205.0,2DAY
C64279,Green Logistics,INV-HLC00KL,2025-12-03,4223.9,GROUND
C97785,Massive Supply,INV-HLDP5MW,2025-03-23,3749.41,GROUND
C11386,Vector Llc,INV-HLEG6O0,2024-06-19,4955.04,GROUND
C10456,Blue Partners,INV-HLH19IB,2024-10-21,2514.28,GROUND
C20405,Initech Supply,INV-HLIAPFV,2025-02-25,7508.82,EXPRESS
C15499,Zenith Holdings,INV-HLN5ROD,2025-11-20,6496.97,2DAY
C20405,Initech Supply,INV-HLNF44N,2024-05-19,1321.66,GROUND
C77577,Zenith Holdings,INV-HLWPWFU,2024-06-20,3214.26,2DAY
C16180,Blue Enterprises,INV-HLY8VJF,2024-02-02,8806.35,EXPRESS
C14637,Hooli Supply,INV-HM7WETR,2024-03-27,32674.78,FREIGHT
C63096,Initech Freight,INV-HM7ZHVL,2025-11-13,8211.83,EXPRESS
C97785,Massive Supply,INV-HM8CUDO,2024-06-28,2476.93,GROUND
C83948,Wayne Holdings,INV-HMHKW7D,2025-03-05,10395.22,EXPRESS
C91097,Tyrell Freight,INV-HMK8VPX,2024-01-30,2891.07,GROUND
C43677,Apex Group,INV-HMMVBAX,2025-01-22,13901.14,FREIGHT
C83948,Wayne Holdings,INV-HMPBIHH,2025-11-06,8646.76,EXPRESS
C80551,Vertex Partners,INV-HMS67B5,2025-05-07,5419.43,2DAY
C29210,Massive Group,INV-HMXY99K,2024-10-03,3472.94,GROUND
C63250,Vertex Supply,INV-HMZ1Q5D,2025-03-22,3150.8,GROUND
C77726,Nimbus Holdings,INV-HMZSVPS,2025-05-18,19555.74,EXPRESS
C09581,Wonka Supply,INV-HN59PWB,2025-12-29,16155.01,FREIGHT
C34523,Stark Enterprises,INV-HN8U3EZ,2024-02-11,7936.03,EXPRESS
C83350,Stark Group,INV-HNDVQE6,2025-01-10,5601.44,EXPRESS
C10456,Blue Partners,INV-HNEZLBM,2025-07-21,2546.69,GROUND
C94736,Red Logistics,INV-HNGFGQC,2025-07-11,1715.64,GROUND
C35443,Nimbus Group,INV-HNHJPRD,2024-09-28,3157.92,GROUND
C11386,Vector Llc,INV-HNI0DMT,2024-11-24,2831.49,GROUND
C33266,Hooli Enterprises,INV-HNIKFEM,2025-07-28,12429.96,EXPRESS
C56067,Hooli Logistics,INV-HNODECY,2025-12-09,2756.7,GROUND
C14637,Hooli Supply,INV-HNUA1JA,2024-02-05,2121.01,GROUND
C47375,Vertex Partners,INV-HNWCCNM,2025-08-22,3477.34,GROUND
C81739,Massive Partners,INV-HNX924Q,2024-01-25,4254.78,GROUND
C73720,Massive Llc,INV-HNYAKSD,2024-06-15,20510.18,EXPRESS
C86178,Massive Co,INV-HOBP0BQ,2025-06-19,4841.86,GROUND
C15978,Vector Freight,INV-HOD4PWH,2025-02-07,3813.73,GROUND
C21531,Green Llc,INV-HOYGG6Z,2024-04-26,18983.92,EXPRESS
C92842,Tyrell Industries,INV-HP7G1JB,2024-08-26,5174.73,GROUND
C15978,Vector Freight,INV-HPDCNQW,2025-12-07,3215.22,GROUND
C63096,Initech Freight,INV-HPH603A,2025-02-12,1364.9,GROUND
C92842,Tyrell Industries,INV-HPKUQFM,2024-11-10,2002.15,GROUND
C49018,Green Freight,INV-HPM5RIW,2024-12-14,15443.93,EXPRESS
C51553,Hooli Logistics,INV-HPOF364,2025-02-27,5365.43,2DAY
C99892,Wayne Freight,INV-HPRBRJ9,2024-08-04,2598.25,GROUND
C34523,Stark Enterprises,INV-HPXWB8A,2025-06-06,3969.27,GROUND
C17172,Apex Freight,INV-HPZ2G8G,2024-06-27,2841.18,GROUND
C56067,Hooli Logistics,INV-HQ4C1PO,2025-04-17,8133.56,2DAY
C03366,Umbrella Industries,INV-HQ6G23Y,2025-04-13,3196.67,GROUND
C82971,Massive Co,INV-HQFS95V,2024-02-20,4642.52,GROUND
C77726,Nimbus Holdings,INV-HQJFT2I,2024-04-21,8303.31,EXPRESS
C14637,Hooli Supply,INV-HQPT6VC,2024-07-12,44103.35,FREIGHT
C57382,Vector Logistics,INV-HQSRWYA,2024-02-03,2772.0,GROUND
C03366,Umbrella Industries,INV-HQWXWNW,2024-08-19,2404.93,GROUND
C70464,Hooli Supply,INV-HR2Y3JX,2024-10-11,10019.26,2DAY
C15499,Zenith Holdings,INV-HR5942W,2025-01-02,2009.89,GROUND
C81739,Massive Partners,INV-HR5WALL,2025-02-01,50022.6,FREIGHT
C08929,Nimbus Industries,INV-HR7W025,2024-10-25,1291.18,GROUND
C33266,Hooli Enterprises,INV-HRHHUBT,2025-10-14,5014.92,GROUND
C22659,Tyrell Partners,INV-HRIA5NM,2024-10-06,6347.88,EXPRESS
C29210,Massive Group,INV-HRN1JMW,2025-04-22,12706.51,EXPRESS
C98399,Wayne Group,INV-HRN7DZ1,2024-03-26,4444.39,GROUND
C78191,Quantum Enterprises,INV-HRY2JRU,2024-06-05,2992.97,GROUND
C99808,Blue Co,INV-HS77OMO,2024-01-17,2814.4,GROUND
C82971,Massive Co,INV-HS9OWAG,2025-09-07,20701.98,EXPRESS
C34523,Stark Enterprises,INV-HSFIWXG,2025-02-08,9518.5,EXPRESS
C33266,Hooli Enterprises,INV-HSGYZLM,2024-03-02,2093.54,GROUND
C21531,Green Llc,INV-HSJXA5Y,2025-11-10,10466.82,EXPRESS
C64279,Green Logistics,INV-HSK71UZ,2024-08-08,12356.58,EXPRESS
C70464,Hooli Supply,INV-HSN54IF,2024-05-04,2620.9,GROUND
C56067,Hooli Logistics,INV-HSON4C7,2025-12-27,14619.47,EXPRESS
C21531,Green Llc,INV-HSOXFJU,2025-03-20,45724.24,FREIGHT
C72495,Umbrella Enterprises,INV-HSPJXZB,2024-06-18,4124.34,GROUND
C83350,Stark Group,INV-HSSE87E,2025-12-13,16251.22,EXPRESS
C17754,Vector Co,INV-HSSWW7N,2025-04-15,3587.28,GROUND
C97125,Blue Industries,INV-HST9BTZ,2024-12-24,5533.33,2DAY
C24911,Quantum Freight,INV-HSVLYJR,2025-05-19,2170.66,GROUND
C16655,Hooli Co,INV-HT1WF3W,2024-01-03,4803.52,GROUND
C56067,Hooli Logistics,INV-HT5IIJD,2025-05-29,5550.59,EXPRESS
C14175,Wayne Group,INV-HT9DZ6D,2024-04-29,1628.31,GROUND
C08929,Nimbus Industries,INV-HTCV7O1,2025-04-25,1711.98,GROUND
C29210,Massive Group,INV-HTIFUZK,2024-05-02,15332.83,EXPRESS
C72495,Umbrella Enterprises,INV-HTIIEVG,2025-11-19,49709.4,FREIGHT
C83350,Stark Group,INV-HTSYXJM,2024-12-28,4367.58,GROUND
C21531,Green Llc,INV-HTYRZFC,2025-04-10,4637.36,GROUND
C81739,Massive Partners,INV-HTZIRI3,2024-01-07,2208.47,GROUND
C64279,Green Logistics,INV-HU0V1BL,2025-11-18,5165.61,GROUND
C94736,Red Logistics,INV-HU3V0XL,2024-04-18,11462.65,EXPRESS
C86029,Acme Industries,INV-HU8IWAD,2024-05-06,6162.07,EXPRESS
C47375,Vertex Partners,INV-HU9W7ZD,2025-08-12,19180.06,EXPRESS
C29210,Massive Group,INV-HUF6W1X,2024-04-15,15494.2,EXPRESS
C43677,Apex Group,INV-HUGAJNH,2025-01-13,9250.65,2DAY
C16180,Blue Enterprises,INV-HUJXOB2,2025-01-04,2253.53,GROUND
C82971,Massive Co,INV-HUODTZC,2025-04-02,2237.26,2DAY
C63250,Vertex Supply,INV-HVAOG1D,2025-03-05,1830.26,GROUND
C17172,Apex Freight,INV-HVAT4AC,2025-06-20,11020.77,FREIGHT
C99892,Wayne Freight,INV-HVBDYC8,2025-01-11,8879.88,EXPRESS
C84879,Umbrella Partners,INV-HVC49AB,2025-12-03,17143.15,EXPRESS
C64279,Green Logistics,INV-HVETTKZ,2024-09-01,18604.19,EXPRESS
C15978,Vector Freight,INV-HVLAQOL,2024-06-23,7502.37,2DAY
C97785,Massive Supply,INV-HVP3HHD,2025-05-15,8385.88,EXPRESS
C99892,Wayne Freight,INV-HVU7VQS,2025-06-03,13895.3,EXPRESS
C22659,Tyrell Partners,INV-HW2EEBO,2025-09-15,1122.21,GROUND
C51553,Hooli Logistics,INV-HW5JI5I,2025-07-07,5168.53,2DAY
C57382,Vector Logistics,INV-HW7744E,2024-11-30,4317.1,GROUND
C17172,Apex Freight,INV-HWCG7FJ,2025-04-21,4740.58,GROUND
C29210,Massive Group,INV-HWE79NJ,2025-12-11,2441.98,GROUND
C82971,Massive Co,INV-HWIOENF,2024-11-14,2520.51,GROUND
C35443,Nimbus Group,INV-HWJ7T6E,2024-11-20,45051.77,FREIGHT
C47375,Vertex Partners,INV-HWKB3W4,2024-04-08,8575.11,2DAY
C77577,Zenith Holdings,INV-HWRIF2Q,2025-09-28,3071.6,GROUND
C99808,Blue Co,INV-HWS0ZUR,2024-08-26,4948.47,GROUND
C73720,Massive Llc,INV-HWS8IHC,2025-07-13,3996.44,GROUND
C60889,Wonka Llc,INV-HWTQL1M,2025-06-30,5234.9,GROUND
C92842,Tyrell Industries,INV-HWUJNN3,2025-11-19,18394.1,FREIGHT
C25055,Stark Partners,INV-HWY4RML,2025-08-03,16332.41,EXPRESS
C11386,Vector Llc,INV-HX3UG3U,2024-04-08,2046.27,GROUND
C80551,Vertex Partners,INV-HX7JVY3,2025-06-28,6621.99,EXPRESS
C98399,Wayne Group,INV-HX7XFCI,2024-03-07,3956.42,GROUND
C94736,Red Logistics,INV-HXBL5MN,2024-12-13,26017.43,FREIGHT
C63096,Initech Freight,INV-HXQLCM9,2024-09-10,3976.37,GROUND
C64279,Green Logistics,INV-HXS2SL0,2024-08-07,1403.18,GROUND
C28306,Tyrell Llc,INV-HXZNKA3,2024-06-15,17198.55,EXPRESS
C10456,Blue Partners,INV-HY2WH24,2025-08-04,10453.87,2DAY
C49018,Green Freight,INV-HY2WMNO,2025-11-18,20136.83,EXPRESS
C84879,Umbrella Partners,INV-HY3JUZ8,2024-06-28,4973.01,2DAY
C86029,Acme Industries,INV-HY9357A,2025-04-16,4066.21,GROUND
C98672,Stark Freight,INV-HYH5LW4,2025-07-03,7584.97,2DAY
C64279,Green Logistics,INV-HYNY3AP,2025-08-05,3520.17,GROUND
C64279,Green Logistics,INV-HYOB6I7,2025-01-05,3111.4,GROUND
C33266,Hooli Enterprises,INV-HYSGSLE,2024-12-31,3347.72,GROUND
C15499,Zenith Holdings,INV-HYW63NX,2025-10-21,6091.66,EXPRESS
C98672,Stark Freight,INV-HZ455Y6,2025-10-18,2558.13,GROUND
C98672,Stark Freight,INV-HZ4TV3P,2025-04-18,1999.13,GROUND
C82971,Massive Co,INV-HZ9VX8Q,2025-01-30,10630.69,EXPRESS
C83350,Stark Group,INV-HZIFPBU,2024-03-31,35238.74,FREIGHT
C17172,Apex Freight,INV-HZM6D8U,2024-02-28,6935.33,EXPRESS
