invoice_id,client_id,invoice_date,amount,currency,shipment_type
INV-LESGMKZ,C47375,18-Sep-2025,2546.82,USD,GROUND
INV-FR7AULF,C72495,2024/01/18,2208.34,USD,GROUND
INV-KLRNIEX,C51553,2025-03-29,3896.47,USD,GROUND
INV-XZV8WY6,C93089,"Mar 15, 2024",13615.86,USD,EXPRESS
INV-KKT98OU,C24911,2024-09-24,4851.67,USD,GROUND
INV-AS6MRNR,C77726,09/09/2025,3252.28,USD,GROUND
INV-AIPMCDF,C70464,2025-10-23,3653.53,USD,GROUND
INV-O5Y3REO,C24911,"Apr 13, 2025",14644.54,USD,EXPRESS
INV-CDEB9E2,C63250,02/18/2024,13715.38,USD,EXPRESS
INV-Z48ER58,C99808,12/28/2025,4960.13,USD,GROUND
INV-6YRJT86,C56067,"May 18, 2025",2705.83,USD,2DAY
INV-PLJ6X9E,C09581,22-Dec-2025,4758.03,USD,GROUND
INV-DHJUZ2B,C57382,02/04/2024,2190.81,USD,2DAY
INV-774I4E9,C20405,2025-09-26,1918.75,USD,GROUND
INV-Y0ZI9N3,C49018,"Dec 21, 2025",1282.33,USD,GROUND
INV-MAOHL1E,C20405,2024/02/17,4697.97,USD,GROUND
INV-12U89FR,C84879,12/15/2024,17295.81,USD,EXPRESS
INV-03SATLR,C14175,09/24/2025,15596.26,USD,EXPRESS
INV-E6U50EG,C98399,09/30/2024,8678.72,USD,EXPRESS
INV-LPY605X,C16180,2024-06-13,8065.85,USD,2DAY
INV-RR0PEJB,C77577,30-May-2025,2868.07,USD,GROUND
INV-6TR3Y7V,C49018,2025-07-02,1380.39,USD,GROUND
INV-9JI4ZUF,C10456,23-Apr-2025,8329.21,USD,2DAY
INV-XXLJQEM,C97785,2025-09-11,2672.52,USD,GROUND
INV-IZOELAA,C51553,2024-05-29,4610.9,USD,GROUND
INV-LD34C65,C86178,11/26/2024,24232.33,USD,FREIGHT
INV-N0FOV8C,C97785,09/16/2024,2360.26,USD,GROUND
INV-8B41WBM,C15499,2024/02/08,2444.42,USD,GROUND
INV-S7NI337,C56067,2024/04/11,9356.23,USD,2DAY
INV-L4DUWX8,C63250,03/11/2025,14943.04,USD,FREIGHT
INV-UCQYZ6J,C99892,2025/10/19,1579.08,USD,GROUND
INV-ELCH541,C86178,26-Jan-2024,9678.26,USD,2DAY
INV-E42L4TD,C43677,10-Jul-2024,4870.97,USD,GROUND
INV-P3ADTHL,C03366,09-Jun-2024,3817.88,USD,GROUND
INV-GMQ1PQU,C78191,"Sep 16, 2025",1991.07,USD,GROUND
INV-G1NW4IS,C35443,2025/12/16,5900.9,USD,2DAY
INV-U3T05KQ,C25055,2024-03-25,18676.37,USD,EXPRESS
INV-5C4OYLX,C97125,"Nov 03, 2024",5886.74,USD,2DAY
INV-R6ZUQ2X,C86178,16-Mar-2025,1934.7,USD,GROUND
INV-JA483QP,C72495,"Feb 02, 2024",17661.97,USD,EXPRESS
INV-2OMQJBB,C09581,2025/12/28,9142.13,USD,2DAY
INV-4794V9R,C86178,10/06/2025,7014.24,USD,EXPRESS
INV-OK8SB90,C94736,2025/08/12,18809.12,USD,FREIGHT
INV-FYYX3VW,C15499,2025-05-28,17344.02,USD,EXPRESS
INV-Y7U8MJN,C73720,03/19/2025,9325.42,USD,2DAY
INV-INE26Q7,C63096,"Dec 11, 2025",7146.2,USD,EXPRESS
INV-LKUZ72J,C93089,"Jul 07, 2025",8630.23,USD,2DAY
INV-Q968P54,C77726,05-May-2025,2550.01,USD,2DAY
INV-4OE7K7H,C20405,11-Oct-2025,9199.47,USD,EXPRESS
INV-9J1FB6P,C51553,"Nov 13, 2024",4197.91,USD,GROUND
INV-XKXETRM,C73720,2025-12-18,2398.96,USD,2DAY
INV-H6PCDP8,C87356,"Oct 31, 2024",2045.38,USD,GROUND
INV-K7LU9OF,C11386,2024-09-10,3367.06,USD,GROUND
INV-O2IDK88,C99808,2024-07-09,13029.22,USD,EXPRESS
INV-ITY987D,C81739,2024/11/13,1342.86,USD,GROUND
INV-V59P356,C49018,2025/12/12,1131.21,USD,GROUND
INV-RVI35Y6,C73720,07/24/2025,4559.97,USD,GROUND
INV-TJQFT41,C22659,05/12/2025,38451.66,USD,FREIGHT
INV-5F79GX2,C81739,2025/09/30,2002.04,USD,GROUND
INV-I3DQH33,C15978,2025/01/18,3897.7,USD,GROUND
INV-N6EHZH2,C09581,2025/07/16,5042.91,USD,2DAY
INV-NEDHN1W,C17754,2024-02-19,6692.98,USD,EXPRESS
INV-ZY8Z6AV,C24911,"May 24, 2025",2379.36,USD,GROUND
INV-K5471RT,C77726,2025/07/13,3020.24,USD,GROUND
INV-X06KZEC,C78191,05/28/2024,8048.19,USD,EXPRESS
INV-1SWS61S,C14175,2024/05/14,8469.87,USD,2DAY
INV-HSVLYJR,C24911,2025-05-19,2009.87,USD,GROUND
INV-99PKP56,C63096,2024/07/21,1352.77,USD,GROUND
INV-K391VKB,C21531,08/06/2025,13088.87,USD,EXPRESS
INV-RW52RD6,C15499,20-Jul-2025,11109.72,USD,EXPRESS
INV-BTA9GS1,C93089,"Mar 14, 2024",30205.5,USD,FREIGHT
INV-YNS2WSQ,C94736,2024/04/03,8843.17,USD,EXPRESS
INV-M03PP6I,C15978,2024/11/09,10506.25,USD,EXPRESS
INV-ZU3VDI8,C51553,18-Mar-2025,9308.66,USD,2DAY
INV-Z7XTTTZ,C94736,13-Jul-2025,4989.98,USD,2DAY
INV-65P1NEJ,C03366,2024/05/24,2586.8,USD,GROUND
INV-0N6H7U6,C25055,2024-07-26,5949.09,USD,2DAY
INV-Z5CWKKA,C02145,06/29/2024,3256.19,USD,GROUND
INV-9IUE75A,C81739,2024/02/15,19969.33,USD,EXPRESS
INV-P4JE4DK,C98399,2025-02-05,1626.04,USD,GROUND
INV-GW1B51G,C33266,04/24/2024,6502.43,USD,2DAY
INV-RHN6F86,C94736,2024/10/15,30478.37,USD,FREIGHT
INV-TCDP68C,C08929,18-Jun-2025,18338.47,USD,EXPRESS
INV-7AVX8BU,C10456,2025/11/04,10413.49,USD,EXPRESS
INV-8ZVFWCU,C21531,"Jun 11, 2024",4005.2,USD,GROUND
INV-52SBGDT,C14637,02-Jul-2024,1476.26,USD,GROUND
INV-XC3H4EL,C60889,2024-05-27,4357.85,USD,GROUND
INV-6W0AWW7,C15978,2025-02-22,3787.47,USD,GROUND
INV-PHTOPU2,C87356,2025/10/13,2663.47,USD,GROUND
INV-MQ00JVF,C77577,18-Jul-2025,16886.3,USD,EXPRESS
INV-VA12S4U,C15978,"Mar 24, 2025",7521.71,USD,EXPRESS
INV-QY0JPRH,C94929,2024/10/20,1984.51,USD,GROUND
INV-IKB23NN,C20405,2024/01/08,4723.88,USD,GROUND
INV-8O6HEVR,C57382,2025/10/24,1903.94,USD,GROUND
INV-4T7F0II,C29210,2025/08/13,2642.55,USD,GROUND
INV-5RPQC2R,C43677,2025-06-20,1393.74,USD,GROUND
INV-30G960M,C73720,25-Dec-2024,3377.56,USD,GROUND
INV-KWZQSJC,C97125,2024-08-16,1646.09,USD,GROUND
INV-8AZYXU1,C03366,"Feb 25, 2024",6505.85,USD,EXPRESS
INV-9HNO2JC,C77726,"Sep 16, 2025",2753.79,USD,GROUND
INV-ZXPQQQN,C82971,29-Aug-2025,2236.31,USD,GROUND
INV-PPJN5GJ,C10456,22-Apr-2025,8222.43,USD,2DAY
INV-5HX7GKQ,C15978,17-Aug-2024,14417.32,USD,EXPRESS
INV-98SA56M,C16655,02/21/2025,2544.21,USD,2DAY
INV-QZMBYXV,C09581,2024-08-26,49080.06,USD,FREIGHT
INV-ZNA6N7I,C17172,15-Jul-2024,8850.22,USD,2DAY
INV-ZOFZJXV,C56067,"Feb 06, 2024",3817.3,USD,GROUND
INV-6HHNJR9,C64279,2024/09/15,2763.21,USD,GROUND
INV-FESIX4G,C94736,2024-09-28,9359.2,USD,EXPRESS
INV-NJ16513,C98672,08/03/2025,3171.19,USD,GROUND
INV-T326MS7,C35443,2025-11-14,18070.32,USD,EXPRESS
INV-UJ5SYNY,C14175,2024-01-19,15028.09,USD,EXPRESS
INV-35E07K3,C34523,2025-01-16,2212.31,USD,2DAY
INV-ZM45HVV,C02145,"Sep 15, 2024",4814.01,USD,2DAY
INV-ZOAR61A,C70464,19-Apr-2024,4235.2,USD,GROUND
INV-408RYSP,C03366,04/16/2025,4866.75,USD,GROUND
INV-6HUJN0Z,C08929,07/20/2024,10968.6,USD,EXPRESS
INV-LGHBPZY,C80551,"Mar 08, 2025",15811.04,USD,EXPRESS
INV-HR5942W,C15499,01/02/2025,1861.01,USD,GROUND
INV-9EEMUE7,C63250,2024/05/09,10252.55,USD,EXPRESS
INV-096R3GT,C17172,2025-10-04,4150.89,USD,GROUND
INV-JTINUUX,C78191,10/06/2025,1768.83,USD,GROUND
INV-2SEKJXE,C82971,"Jul 30, 2025",15506.25,USD,EXPRESS
INV-BCOPKIH,C80551,2024-12-30,22255.43,USD,FREIGHT
INV-RSZK3FM,C84879,2024/02/12,7506.15,USD,2DAY
INV-Z21A6M2,C29210,"Oct 19, 2025",3463.37,USD,GROUND
INV-51UP0GI,C72495,2024/02/15,1352.67,USD,GROUND
INV-CD06152,C56067,2024-10-19,1442.15,USD,GROUND
INV-JDIEUU9,C78191,02/21/2025,1279.86,USD,GROUND
INV-3HZJFJ5,C15499,11-Oct-2025,17195.89,USD,EXPRESS
INV-O0OSFZ2,C08929,16-Nov-2024,27610.97,USD,FREIGHT
INV-2S80W1O,C14637,"Jun 06, 2025",2998.72,USD,2DAY
INV-VI4BMJ1,C93089,22-Dec-2024,31334.08,USD,FREIGHT
INV-UF7I7HP,C87356,2024-11-09,1780.37,USD,GROUND
INV-X7Y55KB,C60889,2025-02-24,9263.39,USD,2DAY
INV-TVXPW1U,C21531,"Oct 09, 2024",13455.59,USD,FREIGHT
INV-LL0DR26,C10456,26-Feb-2025,4311.75,USD,GROUND
INV-4ZTIZVY,C97785,"Jun 21, 2024",1355.62,USD,GROUND
INV-AMEW41P,C91097,2024/04/08,3419.23,USD,GROUND
INV-DO91M6M,C16180,08/31/2025,37557.27,USD,FREIGHT
INV-ILTZ3N6,C15978,2025-09-17,3718.68,USD,GROUND
INV-F6SJX1U,C49018,2024-05-15,26528.16,USD,FREIGHT
INV-7WQV3GX,C97785,2025-02-10,6002.59,USD,EXPRESS
INV-40X9Z1I,C73720,2025-10-31,12810.79,USD,EXPRESS
INV-443EHMD,C93089,2024-08-19,9268.16,USD,EXPRESS
INV-SZQ53YP,C94736,26-Mar-2025,15035.42,USD,EXPRESS
INV-S2OEZR2,C94929,03-Jan-2025,4195.5,USD,GROUND
INV-7H8YQTS,C86029,"Sep 27, 2024",5357.1,USD,EXPRESS
INV-JQIC9KU,C97125,2025-11-12,4605.83,USD,GROUND
INV-JGU29MU,C02145,14-Jun-2024,14681.67,USD,EXPRESS
INV-PJ2PNCI,C11386,2025-07-13,2376.92,USD,GROUND
INV-LFLLCEQ,C77577,2025-12-03,9601.37,USD,EXPRESS
INV-FIJYCO7,C33266,2025/04/01,1967.95,USD,GROUND
INV-6DM8SF8,C99892,2024-05-29,4643.46,USD,GROUND
INV-MWENMMQ,C80551,10/02/2024,2329.81,USD,GROUND
INV-H8XXAVX,C29210,03-Mar-2025,3948.12,USD,GROUND
INV-EQKRXCL,C03366,2025-05-11,1547.4,USD,GROUND
INV-SYAF9M6,C15499,2024/08/31,1427.65,USD,GROUND
INV-RP6Q07O,C03366,2024/04/24,3049.43,USD,GROUND
INV-VCMD2VS,C28306,05-Jan-2024,1808.42,USD,GROUND
INV-2DZBUKP,C97785,06-Feb-2025,9481.33,USD,2DAY
INV-JZLOA4Y,C24911,"Nov 18, 2024",17604.13,USD,EXPRESS
INV-NA9MD53,C17754,2025/12/25,5021.58,USD,EXPRESS
INV-0LOPWTI,C15499,2024-02-13,19618.98,USD,EXPRESS
INV-NUASWAB,C99892,"Jun 13, 2024",15831.72,USD,EXPRESS
INV-2VPYH69,C57382,08-Sep-2024,2383.26,USD,GROUND
INV-RCAYVTT,C84879,02/09/2024,1542.56,USD,GROUND
INV-4ALACUM,C24911,08-Nov-2025,4723.68,USD,2DAY
INV-RAHBTT7,C80551,01/04/2025,4261.03,USD,GROUND
INV-CE8IUSK,C84879,2025-01-22,13658.07,USD,EXPRESS
INV-HIX9E0Z,C94929,"Jun 18, 2024",3311.55,USD,GROUND
INV-4MTW9HZ,C14637,2024/05/28,7845.91,USD,EXPRESS
INV-B21GJI0,C20405,28-Jul-2025,11186.09,USD,FREIGHT
INV-WKBQJD0,C60889,12-Aug-2024,3139.03,USD,GROUND
INV-BXGQ7YN,C29210,"Nov 03, 2025",1512.9,USD,GROUND
INV-9XITGCZ,C29210,19-Apr-2024,2265.11,USD,GROUND
INV-1VINGL9,C08929,06-Nov-2024,2674.75,USD,GROUND
INV-T79Q6YX,C97125,2025/06/29,8356.53,USD,EXPRESS
INV-YXWPLKD,C49018,27-Jan-2024,3569.32,USD,GROUND
INV-Z1D4NX9,C63096,2024-02-21,31994.69,USD,FREIGHT
INV-O7FCN05,C63096,2024-05-12,26662.4,USD,FREIGHT
INV-ZVSIRR8,C16180,2025/07/20,8242.91,USD,2DAY
INV-G05VHW9,C78191,2024/05/25,29486.54,USD,FREIGHT
INV-Y9EQIVW,C98672,2025/10/14,12782.25,USD,EXPRESS
INV-PRJYKW5,C09581,08-Aug-2024,4514.01,USD,GROUND
INV-5JLKWTK,C77726,06/12/2025,47265.07,USD,FREIGHT
INV-MY9INRL,C78191,2025-06-17,11816.42,USD,EXPRESS
INV-AWHJNX1,C82971,2025-02-22,11493.54,USD,EXPRESS
INV-Z5MW0B6,C87356,05/21/2024,18098.4,USD,EXPRESS
INV-U7COCHF,C86178,12-Jul-2024,18382.41,USD,EXPRESS
INV-B5FQPMQ,C21531,08-Jul-2024,1922.59,USD,GROUND
INV-JRG9825,C29210,"Jan 18, 2025",8174.22,USD,EXPRESS
INV-JPWPXOZ,C47375,18-Aug-2024,9525.08,USD,EXPRESS
INV-KLEI9MF,C14175,"Nov 17, 2025",6314.46,USD,EXPRESS
INV-RVDGXWC,C22659,2024-05-13,3675.43,USD,GROUND
INV-Q8FF9L4,C83948,04-Jan-2024,8097.66,USD,EXPRESS
INV-DH2QAES,C49018,04-Mar-2024,4857.76,USD,GROUND
INV-DH1GWGQ,C83350,"Oct 16, 2025",4061.82,USD,GROUND
INV-WMULLSC,C14175,2025-12-21,3213.04,USD,GROUND
INV-SYLDP2H,C21531,2025-10-09,2999.57,USD,GROUND
INV-83IVSKB,C99892,2024-02-27,4226.28,USD,2DAY
INV-D9TIHF6,C24911,2025/08/10,2619.52,USD,GROUND
INV-7PUR8G5,C14637,07-May-2025,1844.13,USD,GROUND
INV-TAA0ENG,C63250,2025-07-19,1294.76,USD,GROUND
INV-4BPRSG8,C72495,07-Jun-2025,6548.22,USD,2DAY
INV-2BI9HDI,C16180,28-Oct-2024,6763.26,USD,EXPRESS
INV-X8TFQCT,C99808,08/21/2025,2181.59,USD,2DAY
INV-A1UMADK,C63096,2025-11-27,18633.53,USD,EXPRESS
INV-I4MMD55,C97785,2025-10-26,14797.97,USD,EXPRESS
INV-HWS8IHC,C73720,07/13/2025,3633.13,USD,GROUND
INV-VZJIVB1,C97125,10/17/2025,1757.5,USD,GROUND
INV-34XEABZ,C97785,25-Apr-2024,3862.91,USD,GROUND
INV-DVPAIUN,C91097,"Aug 08, 2025",29535.01,USD,FREIGHT
INV-NTVZJSR,C98672,07-Mar-2024,1337.23,USD,GROUND
INV-XLZAOAV,C17754,10-May-2025,4625.01,USD,GROUND
INV-B1N0EUW,C28306,2025-04-05,4818.5,USD,GROUND
INV-GOV8GUO,C10456,2025/03/07,12068.36,USD,EXPRESS
INV-3IIZNG0,C63250,12-Nov-2024,16505.51,USD,EXPRESS
INV-G5ZQBIY,C99808,06/11/2025,9946.72,USD,EXPRESS
INV-U4SAKDI,C34523,"Jun 06, 2025",4291.11,USD,GROUND
INV-9H8HYKM,C94929,"Nov 24, 2025",2213.07,USD,GROUND
INV-QR5CZNG,C82971,04-Apr-2024,1307.84,USD,GROUND
INV-FOSNDKX,C87356,12/17/2024,1733.73,USD,GROUND
INV-U9BANC8,C92842,26-Apr-2025,7628.97,USD,EXPRESS
INV-6XRHY2Y,C60889,"Mar 18, 2025",12867.39,USD,FREIGHT
INV-RDTA8HY,C77726,29-Jan-2025,4614.75,USD,GROUND
INV-UY9EOE3,C98399,"Dec 25, 2024",2230.73,USD,GROUND
INV-SJX4CLG,C08929,2024/11/03,4399.18,USD,GROUND
INV-EIEI7EY,C17172,2024/05/19,4483.46,USD,2DAY
INV-EGLIRYI,C64279,"Jan 30, 2025",1525.2,USD,GROUND
INV-9FI6UVP,C63250,21-Jul-2024,7325.65,USD,EXPRESS
INV-IPMDAKU,C63096,"Mar 19, 2024",3374.43,USD,2DAY
INV-0PCLSTH,C70464,10/01/2025,8183.15,USD,2DAY
INV-7HYK9ZA,C16655,03-Jan-2024,4594.72,USD,GROUND
INV-73ESH1B,C24911,"Jul 04, 2025",22406.31,USD,FREIGHT
INV-38AQFDB,C77726,08/28/2024,3152.06,USD,GROUND
INV-S0A7MN9,C93089,06/18/2025,2183.41,USD,GROUND
INV-8LE1HLB,C73720,2024/11/08,1285.19,USD,GROUND
INV-9SV0OJ1,C25055,2025/06/13,10713.35,USD,EXPRESS
INV-7OMQFVE,C83350,2024/01/25,10737.97,USD,EXPRESS
INV-39LLA5U,C15978,17-Oct-2024,4098.17,USD,GROUND
INV-GTRCXW5,C49018,"Oct 31, 2025",15741.36,USD,EXPRESS
INV-66WS7TD,C98672,2025/07/04,3950.86,USD,GROUND
INV-3M4YI4Q,C24911,2024/03/30,1756.58,USD,GROUND
INV-WT25XHH,C51553,03-Dec-2024,2396.12,USD,GROUND
INV-MNE7OM8,C99808,13-Oct-2025,4429.59,USD,2DAY
INV-SHX37IW,C92842,30-Sep-2025,2732.01,USD,GROUND
INV-9WBBY1M,C97785,2024/08/09,8281.02,USD,2DAY
INV-DR049VZ,C25055,"Jul 11, 2024",2306.14,USD,GROUND
INV-P5D89QL,C43677,25-Sep-2024,10848.65,USD,EXPRESS
INV-4LJHOAN,C21531,01/26/2024,17225.55,USD,EXPRESS
INV-MEWU6DW,C72495,"Aug 30, 2025",3075.0,USD,GROUND
INV-KP7N8O5,C77577,06/28/2025,7244.19,USD,2DAY
INV-X385IMY,C78191,"May 02, 2024",1376.54,USD,GROUND
INV-07BIYG8,C82971,2025/11/10,1627.22,USD,GROUND
INV-EISI0B7,C14637,"Mar 17, 2024",32609.07,USD,FREIGHT
INV-VWW1KZF,C29210,2024-02-22,15342.18,USD,EXPRESS
INV-V34PZV2,C02145,19-Jul-2024,25398.33,USD,FREIGHT
INV-HDN67MC,C57382,2025/02/18,3499.91,USD,GROUND
INV-79DY8G3,C91097,2025/01/06,2330.59,USD,GROUND
INV-O5EJP5H,C16655,2024-02-11,14259.38,USD,EXPRESS
INV-BV8ZIBX,C34523,07/18/2025,3007.36,USD,GROUND
INV-DI5WBW4,C34523,26-Apr-2025,4155.12,USD,GROUND
INV-UY08YYH,C47375,27-Jan-2025,2053.9,USD,GROUND
INV-0DE5HDA,C34523,10/15/2025,7974.43,USD,2DAY
INV-5H5YARM,C56067,2025/01/30,14111.57,USD,EXPRESS
INV-R0GLKMO,C78191,10/19/2025,1864.75,USD,GROUND
INV-AATCGNV,C77726,14-Jan-2024,18728.51,USD,EXPRESS
INV-DV0PJWE,C14637,16-Jan-2024,2817.42,USD,GROUND
INV-X9TIMWQ,C93089,09/19/2025,7569.77,USD,2DAY
INV-XATXV79,C17172,2025-09-04,6952.39,USD,2DAY
INV-NZFFJ0C,C70464,2025/08/11,19682.33,USD,EXPRESS
INV-JI8FKIZ,C77577,28-Jan-2025,16753.5,USD,EXPRESS
INV-UM86GYK,C81739,2025-01-31,19640.69,USD,EXPRESS
INV-18ZHONE,C98399,2024-09-05,3432.22,USD,GROUND
INV-YVR5Q8U,C81739,2025-05-20,2532.1,USD,GROUND
INV-35QP2ZX,C92842,2025/10/26,6674.38,USD,EXPRESS
INV-2S49OT4,C20405,15-Nov-2024,5143.51,USD,2DAY
INV-3PEPBZA,C57382,06/29/2025,2326.23,USD,GROUND
INV-6CAJTFU,C94929,07-Aug-2024,3007.17,USD,GROUND
INV-FSCU67W,C57382,04/28/2025,3107.06,USD,GROUND
INV-3Y1YU98,C16655,2024/07/04,42679.89,USD,FREIGHT
INV-B0JZ1R3,C47375,2024-12-15,8208.58,USD,2DAY
INV-7JMRM2S,C11386,08/21/2025,2872.72,USD,GROUND
INV-CGRKTLP,C72495,"Dec 20, 2025",3202.02,USD,GROUND
INV-5X73PZK,C56067,05/10/2024,3569.11,USD,GROUND
INV-O2F6CKN,C34523,03/22/2024,2072.47,USD,2DAY
INV-LGE3XMZ,C08929,02-Mar-2025,12581.79,USD,EXPRESS
INV-GP9XW96,C83948,2024-10-22,10466.18,USD,EXPRESS
INV-M47AMVB,C98672,"Jul 12, 2024",11400.65,USD,EXPRESS
INV-L2GBJME,C14637,29-Feb-2024,7298.4,USD,2DAY
INV-CJ0AEH4,C91097,12/26/2024,2334.54,USD,2DAY
INV-PTG74N9,C81739,2025-02-21,2426.18,USD,GROUND
INV-YXZ0H6F,C16655,09-Oct-2025,1190.9,USD,GROUND
INV-Q1KRS51,C10456,2025-07-20,10001.66,USD,EXPRESS
INV-1RWPQQJ,C91097,03/10/2024,2126.22,USD,GROUND
INV-MIIID2C,C47375,2025/04/11,3089.02,USD,GROUND
INV-7IXNAR7,C10456,04/19/2024,3251.99,USD,GROUND
INV-NKHCNPQ,C92842,2024-03-20,2988.83,USD,GROUND
INV-JVSVY9P,C03366,08/29/2025,4955.84,USD,GROUND
INV-54Z8QQV,C10456,2024/01/07,4339.73,USD,GROUND
INV-KWWNG9S,C77726,"Jan 21, 2024",3066.24,USD,GROUND
INV-6IXUQLP,C97125,01-Jul-2025,8178.45,USD,2DAY
INV-N9G0SZ7,C22659,12/07/2024,3430.92,USD,GROUND
INV-5SVJZ0O,C33266,2024-03-26,1837.9,USD,GROUND
INV-O96IGYF,C80551,12-Jan-2024,4227.84,USD,GROUND
INV-GV1EI03,C83350,05/06/2024,4756.62,USD,GROUND
INV-Q0PR2DO,C97785,04/14/2024,1316.42,USD,GROUND
INV-PNH1TPN,C03366,2025-06-25,2112.5,USD,GROUND
INV-SWU6XQJ,C93089,07/22/2025,9050.29,USD,2DAY
INV-6DIPGCC,C15978,"Nov 11, 2025",27733.75,USD,FREIGHT
INV-20J0Q1P,C24911,06/20/2024,12744.2,USD,EXPRESS
INV-BCNP9J6,C87356,2025-04-07,3769.37,USD,2DAY
INV-XACZCQJ,C51553,10/12/2024,14935.58,USD,EXPRESS
INV-5P3GR6V,C77726,2024/04/07,4948.24,USD,GROUND
INV-4D0BN0S,C81739,09/06/2025,2093.29,USD,GROUND
INV-OBAU0W9,C15978,"Jan 16, 2024",7530.95,USD,2DAY
INV-MR4BVRQ,C70464,11/20/2025,19738.68,USD,EXPRESS
INV-2B0FGLB,C10456,06-Jul-2025,1411.57,USD,GROUND
INV-7NCUM2F,C10456,"Aug 08, 2025",1066.36,USD,GROUND
INV-BARV8FV,C10456,"Oct 14, 2025",10978.3,USD,EXPRESS
INV-CPQF7QY,C93089,2025-09-29,9417.24,USD,EXPRESS
INV-NB4YVU1,C28306,2024/01/02,12589.62,USD,EXPRESS
INV-NXNOZQV,C92842,10-Jan-2024,1225.56,USD,GROUND
INV-LR5KNR8,C78191,2025/03/12,3824.1,USD,GROUND
INV-VEJ3CM4,C83948,12/21/2025,4380.51,USD,GROUND
INV-NGF0DXS,C93089,2025-04-05,1083.49,USD,GROUND
INV-DUQ6D2C,C93089,08/02/2024,1992.3,USD,GROUND
INV-MMS3IM7,C60889,2024-10-01,16693.53,USD,EXPRESS
INV-N86G3DI,C14637,10-Jul-2024,2366.5,USD,2DAY
INV-J5PYIAO,C21531,24-Nov-2025,2663.17,USD,GROUND
INV-WUETEXQ,C15978,04/21/2025,41242.87,USD,FREIGHT
INV-F17DBDL,C98672,2024/12/27,1594.39,USD,GROUND
INV-PUZ9CI7,C17172,2025-08-08,4944.99,USD,GROUND
INV-OON32UD,C14637,24-Jan-2024,7862.35,USD,EXPRESS
INV-AXPDS5W,C80551,2025/09/21,7917.72,USD,EXPRESS
INV-FJ3YIO1,C94929,"Oct 07, 2025",24204.99,USD,FREIGHT
INV-R36X1J0,C84879,05-Apr-2024,6286.23,USD,2DAY
INV-OWOOGS1,C28306,2024-06-05,7280.38,USD,2DAY
INV-VDZAFFL,C63250,"Aug 05, 2025",1120.62,USD,GROUND
INV-JUMUNDK,C72495,"Apr 30, 2025",4567.17,USD,GROUND
INV-QY4E3WT,C25055,17-Dec-2025,1647.02,USD,GROUND
INV-ZTOHMDC,C34523,07/12/2025,2884.22,USD,GROUND
INV-1QRFVX3,C77726,2025/06/15,1477.59,USD,GROUND
INV-PK1UH36,C17172,"Apr 14, 2024",15416.01,USD,EXPRESS
INV-DG6488R,C63250,19-Dec-2025,36787.76,USD,FREIGHT
INV-ZO92LL1,C63096,2025/04/11,7378.19,USD,EXPRESS
INV-8RB0ZHI,C63096,01/07/2024,3657.83,USD,GROUND
INV-53MAI63,C99892,14-Jan-2025,3748.04,USD,2DAY
INV-BT5NT0Q,C28306,2024-04-12,19717.32,USD,FREIGHT
INV-897FETP,C63250,01/03/2025,1049.44,USD,GROUND
INV-3M5DRV0,C15499,"Mar 18, 2025",3435.13,USD,GROUND
INV-EF3G4CM,C51553,"Mar 16, 2025",10507.52,USD,EXPRESS
INV-CJGDGHR,C73720,"May 26, 2024",11499.5,USD,EXPRESS
INV-NKC42N2,C43677,2024-02-12,15371.33,USD,EXPRESS
INV-CT4O9AC,C82971,25-Oct-2025,10771.37,USD,EXPRESS
INV-6VXHOWI,C15978,11/03/2025,6243.94,USD,EXPRESS
INV-TH3GGHE,C11386,07/20/2024,46044.96,USD,FREIGHT
INV-6T7GLOW,C70464,2025-08-04,18875.82,USD,EXPRESS
INV-LZD0Q6G,C86178,"Jul 22, 2025",12245.27,USD,EXPRESS
INV-NDXSI4A,C97785,2025/11/01,13135.43,USD,FREIGHT
INV-WO3IWXD,C21531,12-Apr-2025,3660.9,USD,GROUND
INV-8DC6UCF,C99892,17-May-2024,3790.71,USD,GROUND
INV-BGNJUHB,C99892,2025/06/22,13732.36,USD,FREIGHT
INV-R5NVI2V,C73720,08/24/2024,11633.41,USD,EXPRESS
INV-0HRBTI0,C84879,"Oct 24, 2025",2720.08,USD,GROUND
INV-AFHR2MI,C22659,07-Apr-2025,5076.5,USD,2DAY
INV-I10SPBC,C02145,"May 12, 2024",2300.12,USD,GROUND
INV-W6V19DD,C15978,08-Feb-2025,3504.17,USD,GROUND
INV-5VNVIZZ,C80551,15-Dec-2025,4114.82,USD,GROUND
INV-N7X61TU,C80551,2024/10/04,3701.46,USD,2DAY
INV-5ATZXF4,C17754,2025-03-31,1151.82,USD,GROUND
INV-BML8630,C77577,2025/03/20,13188.16,USD,EXPRESS
INV-QU03QCS,C86029,2025-02-02,1650.14,USD,GROUND
INV-PYYA5VH,C77726,2024/11/29,3414.17,USD,GROUND
INV-IRN3F0O,C60889,"Apr 01, 2024",2171.48,USD,GROUND
INV-C5ZMRU0,C15978,2025-11-10,9499.08,USD,2DAY
INV-TQ2AEUN,C15978,04-Sep-2025,28937.68,USD,FREIGHT
INV-MUGGF17,C82971,11/12/2024,3772.06,USD,GROUND
INV-M4N9Y9G,C78191,09-Jan-2024,1710.31,USD,GROUND
INV-AO0G9IA,C97785,2025-03-23,1087.57,USD,GROUND
